timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1644163642651,61,List Users,200,OK,Thread Group 1-39,text,true,,1874,127,11,11,https://reqres.in/api/users?page=1,61,0,0
1644163641845,871,Home Page,200,OK,Thread Group 1-41,text,true,,29854,111,11,11,https://reqres.in/,509,0,111
1644163642145,582,Home Page,200,OK,Thread Group 1-44,text,true,,29868,111,11,11,https://reqres.in/,448,0,116
1644163642713,57,List User JSON Extractor,200,OK,Thread Group 1-39,text,true,,1061,128,12,12,https://reqres.in/api/users?page=12,57,0,0
1644163642718,56,List Users,200,OK,Thread Group 1-41,text,true,,1860,127,11,11,https://reqres.in/api/users?page=1,55,0,0
1644163642775,54,List User JSON Extractor,200,OK,Thread Group 1-41,text,true,,1068,128,11,11,https://reqres.in/api/users?page=12,54,0,0
1644163642647,198,List Users,200,OK,Thread Group 1-42,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,197,0,0
1644163642846,53,List User JSON Extractor,200,OK,Thread Group 1-42,text,true,,1056,128,11,11,https://reqres.in/api/users?page=12,53,0,0
1644163642246,673,Home Page,200,OK,Thread Group 1-45,text,true,,29860,111,10,10,https://reqres.in/,466,0,106
1644163642728,212,List Users,200,OK,Thread Group 1-44,text,true,,1870,127,10,10,https://reqres.in/api/users?page=1,211,0,0
1644163642346,614,Home Page,200,OK,Thread Group 1-46,text,true,,29867,111,11,11,https://reqres.in/,430,0,100
1644163642921,54,List Users,200,OK,Thread Group 1-45,text,true,,1868,127,11,11,https://reqres.in/api/users?page=1,54,0,0
1644163642940,63,List User JSON Extractor,200,OK,Thread Group 1-44,text,true,,1069,128,11,11,https://reqres.in/api/users?page=12,63,0,0
1644163642962,52,List Users,200,OK,Thread Group 1-46,text,true,,1868,127,10,10,https://reqres.in/api/users?page=1,52,0,0
1644163643014,56,List User JSON Extractor,200,OK,Thread Group 1-46,text,true,,1060,128,11,11,https://reqres.in/api/users?page=12,56,0,0
1644163642445,688,Home Page,200,OK,Thread Group 1-47,text,true,,29856,111,10,10,https://reqres.in/,450,0,101
1644163642645,577,Home Page,200,OK,Thread Group 1-49,text,true,,29869,111,11,11,https://reqres.in/,443,0,112
1644163642545,697,Home Page,200,OK,Thread Group 1-48,text,true,,29856,111,11,11,https://reqres.in/,483,0,102
1644163643224,52,List Users,200,OK,Thread Group 1-49,text,true,,1858,127,12,12,https://reqres.in/api/users?page=1,52,0,0
1644163642977,300,List User JSON Extractor,200,OK,Thread Group 1-45,text,true,,1066,128,12,12,https://reqres.in/api/users?page=12,300,0,0
1644163643243,51,List Users,200,OK,Thread Group 1-48,text,true,,1874,127,11,11,https://reqres.in/api/users?page=1,51,0,0
1644163643277,64,List User JSON Extractor,200,OK,Thread Group 1-49,text,true,,1071,128,11,11,https://reqres.in/api/users?page=12,64,0,0
1644163643295,54,List User JSON Extractor,200,OK,Thread Group 1-48,text,true,,1058,128,11,11,https://reqres.in/api/users?page=12,54,0,0
1644163642743,715,Home Page,200,OK,Thread Group 1-50,text,true,,29860,111,11,11,https://reqres.in/,472,0,115
1644163643458,62,List Users,200,OK,Thread Group 1-50,text,true,,1862,127,11,11,https://reqres.in/api/users?page=1,62,0,0
1644163643133,397,List Users,200,OK,Thread Group 1-47,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,52,0,0
1644163643521,51,List User JSON Extractor,200,OK,Thread Group 1-50,text,true,,1067,128,12,12,https://reqres.in/api/users?page=12,51,0,0
1644163643532,59,List User JSON Extractor,200,OK,Thread Group 1-47,text,true,,1062,128,11,11,https://reqres.in/api/users?page=12,59,0,0
1644163642947,700,Home Page,200,OK,Thread Group 1-52,text,true,,29856,111,11,11,https://reqres.in/,511,0,164
1644163642044,1614,Home Page,200,OK,Thread Group 1-43,text,true,,29861,111,11,11,https://reqres.in/,1466,0,1101
1644163643659,56,List Users,200,OK,Thread Group 1-43,text,true,,1864,127,11,11,https://reqres.in/api/users?page=1,56,0,0
1644163643046,697,Home Page,200,OK,Thread Group 1-53,text,true,,29854,111,11,11,https://reqres.in/,467,0,101
1644163643715,52,List User JSON Extractor,200,OK,Thread Group 1-43,text,true,,1062,128,12,12,https://reqres.in/api/users?page=12,52,0,0
1644163643650,133,List Users,200,OK,Thread Group 1-52,text,true,,1864,127,11,11,https://reqres.in/api/users?page=1,133,0,0
1644163643784,53,List User JSON Extractor,200,OK,Thread Group 1-52,text,true,,1063,128,11,11,https://reqres.in/api/users?page=12,53,0,0
1644163643744,156,List Users,200,OK,Thread Group 1-53,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,56,0,0
1644163643901,55,List User JSON Extractor,200,OK,Thread Group 1-53,text,true,,1071,128,12,12,https://reqres.in/api/users?page=12,55,0,0
1644163643345,727,Home Page,200,OK,Thread Group 1-56,text,true,,29852,111,12,12,https://reqres.in/,462,0,109
1644163644073,55,List Users,200,OK,Thread Group 1-56,text,true,,1862,127,12,12,https://reqres.in/api/users?page=1,55,0,0
1644163644129,53,List User JSON Extractor,200,OK,Thread Group 1-56,text,true,,1058,128,13,13,https://reqres.in/api/users?page=12,53,0,0
1644163643546,660,Home Page,200,OK,Thread Group 1-58,text,true,,29865,111,12,12,https://reqres.in/,471,0,115
1644163643247,1007,Home Page,200,OK,Thread Group 1-55,text,true,,29854,111,13,13,https://reqres.in/,787,0,413
1644163644207,52,List Users,200,OK,Thread Group 1-58,text,true,,1870,127,13,13,https://reqres.in/api/users?page=1,52,0,0
1644163643646,668,Home Page,200,OK,Thread Group 1-59,text,true,,29860,111,13,13,https://reqres.in/,455,0,104
1644163644256,61,List Users,200,OK,Thread Group 1-55,text,true,,1862,127,13,13,https://reqres.in/api/users?page=1,61,0,0
1644163644261,56,List User JSON Extractor,200,OK,Thread Group 1-58,text,true,,1062,128,13,13,https://reqres.in/api/users?page=12,56,0,0
1644163643744,611,Home Page,200,OK,Thread Group 1-60,text,true,,29877,111,13,13,https://reqres.in/,465,0,109
1644163644315,51,List Users,200,OK,Thread Group 1-59,text,true,,1864,127,13,13,https://reqres.in/api/users?page=1,51,0,0
1644163644317,55,List User JSON Extractor,200,OK,Thread Group 1-55,text,true,,1060,128,13,13,https://reqres.in/api/users?page=12,55,0,0
1644163644355,52,List Users,200,OK,Thread Group 1-60,text,true,,1872,127,12,12,https://reqres.in/api/users?page=1,52,0,0
1644163643446,973,Home Page,200,OK,Thread Group 1-57,text,true,,29870,111,12,12,https://reqres.in/,549,0,118
1644163644366,58,List User JSON Extractor,200,OK,Thread Group 1-59,text,true,,1067,128,12,12,https://reqres.in/api/users?page=12,57,0,0
1644163644408,51,List User JSON Extractor,200,OK,Thread Group 1-60,text,true,,1058,128,12,12,https://reqres.in/api/users?page=12,51,0,0
